site.name,site.id,dataset.id,age,tave_mat,tave_wa,tave_wapls,tave,lat,long
Little Royalston Pond,23691,40988,1500,6.245333333,6.201351587,8.716406123,7.054363681,42.67595,-72.19285
Little Royalston Pond,23691,40988,2500,6.00575,6.793384993,9.403037837,7.400724277,42.67595,-72.19285
Little Royalston Pond,23691,40988,3500,6.598666667,7.580151125,9.616935975,7.931917922,42.67595,-72.19285
Little Royalston Pond,23691,40988,4500,6.890571429,7.969972599,9.734502206,8.198348745,42.67595,-72.19285
Little Royalston Pond,23691,40988,5500,6.592666667,7.798769365,9.924085112,8.105173715,42.67595,-72.19285
Little Royalston Pond,23691,40988,6500,6.533428571,7.278700176,9.934973216,7.915700655,42.67595,-72.19285
Little Royalston Pond,23691,40988,7500,6.395111111,7.312323234,9.645358428,7.784264258,42.67595,-72.19285
Little Royalston Pond,23691,40988,8500,5.74,7.050952537,8.979814088,7.256922208,42.67595,-72.19285
Little Royalston Pond,23691,40988,9500,5.376,6.188398021,7.936345416,6.500247812,42.67595,-72.19285
Little Royalston Pond,23691,40988,10500,5.4156,5.294475264,7.041261667,5.91711231,42.67595,-72.19285
Little Royalston Pond,23691,40988,11500,4.0744,3.195158482,4.872803742,4.047454075,42.67595,-72.19285
Little Royalston Pond,23691,40988,12500,0.6,0.197558391,1.866553881,0.888037424,42.67595,-72.19285
Little Royalston Pond,23691,40988,13500,1.142,-0.528016857,0.893685181,0.502556108,42.67595,-72.19285
Little Royalston Pond,23691,40988,14500,-0.196,-1.73346429,-1.974502354,-1.301322215,42.67595,-72.19285
Little Willey Pond,23693,40992,500,5.64225,4.635507513,6.711315871,5.663024462,43.2917,-71.1781
Little Willey Pond,23693,40992,1500,6.231636364,5.656432252,8.319107901,6.735725506,43.2917,-71.1781
Little Willey Pond,23693,40992,2500,6.0568,5.848889446,8.420015447,6.775234964,43.2917,-71.1781
Little Willey Pond,23693,40992,3500,6.097333333,5.938943519,8.299904847,6.778727233,43.2917,-71.1781
Little Willey Pond,23693,40992,4500,6.1125,6.336674622,8.22908624,6.892753621,43.2917,-71.1781
Little Willey Pond,23693,40992,5500,5.811555556,5.994151279,8.20993434,6.671880392,43.2917,-71.1781
Little Willey Pond,23693,40992,6500,6.02775,6.733107719,9.190881843,7.317246521,43.2917,-71.1781
Little Willey Pond,23693,40992,7500,5.47,5.991402696,8.330027942,6.597143546,43.2917,-71.1781
Little Willey Pond,23693,40992,8500,5.4548,5.276634153,7.074533743,5.935322632,43.2917,-71.1781
Little Willey Pond,23693,40992,9500,5.0672,4.274176844,5.942366045,5.094580963,43.2917,-71.1781
Little Willey Pond,23693,40992,10500,5.333333333,4.091374046,5.768753119,5.064486833,43.2917,-71.1781
Little Willey Pond,23693,40992,11500,4.1976,2.57088035,4.40247067,3.72365034,43.2917,-71.1781
Little Willey Pond,23693,40992,12500,-1.223333333,-1.152323907,-0.618522051,-0.998059764,43.2917,-71.1781
Sears Pond,23698,41001,500,5.932,7.048641544,8.072668817,7.01777012,40.886,-72.5783
Sears Pond,23698,41001,1500,8.073,8.093128024,8.950300287,8.37214277,40.886,-72.5783
Sears Pond,23698,41001,2500,8.986,8.899107566,9.772857471,9.219321679,40.886,-72.5783
Sears Pond,23698,41001,3500,8.398,9.254997379,10.04940383,9.234133736,40.886,-72.5783
Sears Pond,23698,41001,4500,8.646666667,9.099634729,9.819809996,9.188703797,40.886,-72.5783
Sears Pond,23698,41001,5500,6.7964,7.979024397,9.006259464,7.927227954,40.886,-72.5783
Sears Pond,23698,41001,6500,6.530333333,8.3476194,9.565728773,8.147893836,40.886,-72.5783
Sears Pond,23698,41001,7500,7.986,9.135361895,9.959972513,9.027111469,40.886,-72.5783
Sears Pond,23698,41001,8500,7.19,8.194779786,8.662180052,8.015653279,40.886,-72.5783
Sears Pond,23698,41001,9500,4.908,3.790616991,4.467150358,4.388589117,40.886,-72.5783
Sears Pond,23698,41001,10500,4.018,0.410126883,0.599935629,1.676020838,40.886,-72.5783
Uncle Seth's Pond,23709,41018,500,8.658,8.622802644,9.459613193,8.913471946,41.43305,-70.66464
Uncle Seth's Pond,23709,41018,1500,8.988,10.00717613,11.1230172,10.03939778,41.43305,-70.66464
Uncle Seth's Pond,23709,41018,2500,9.576,9.544644252,10.75186616,9.957503471,41.43305,-70.66464
Uncle Seth's Pond,23709,41018,3500,9.0644,9.87629153,11.11158806,10.01742653,41.43305,-70.66464
Uncle Seth's Pond,23709,41018,4500,9.522666667,10.05141873,11.1715613,10.2485489,41.43305,-70.66464
Uncle Seth's Pond,23709,41018,5500,9.098,10.14466051,11.16160278,10.13475443,41.43305,-70.66464
Uncle Seth's Pond,23709,41018,6500,8.929333333,9.384281536,10.40697885,9.573531239,41.43305,-70.66464
Uncle Seth's Pond,23709,41018,7500,8.077333333,7.595168203,8.367765736,8.013422424,41.43305,-70.66464
Uncle Seth's Pond,23709,41018,8500,7.668333333,7.51774559,8.442991845,7.876356923,41.43305,-70.66464
Uncle Seth's Pond,23709,41018,9500,7.4,5.770560546,6.828364555,6.666308367,41.43305,-70.66464
Uncle Seth's Pond,23709,41018,10500,4.94775,2.943107491,4.408676061,4.099844517,41.43305,-70.66464
Uncle Seth's Pond,23709,41018,11500,1.461,0.622369126,2.295042055,1.459470394,41.43305,-70.66464
Uncle Seth's Pond,23709,41018,12500,1.244,0.985573391,2.75123313,1.66026884,41.43305,-70.66464
Ware Pond,23713,41025,500,8.329785714,7.959499719,8.605697667,8.2983277,42.48245,-70.88225
Ware Pond,23713,41025,1500,9.174,10.43777204,11.20660279,10.27279161,42.48245,-70.88225
Ware Pond,23713,41025,2500,8.798,9.677582524,10.51973805,9.665106857,42.48245,-70.88225
Ware Pond,23713,41025,3500,9.142,9.740718251,10.64788291,9.843533721,42.48245,-70.88225
Ware Pond,23713,41025,4500,9.304666667,10.50687688,11.11227653,10.30794002,42.48245,-70.88225
Ware Pond,23713,41025,5500,8.955333333,10.2214621,10.93820852,10.03833465,42.48245,-70.88225
Ware Pond,23713,41025,6500,9.345,10.62994814,11.67567435,10.5502075,42.48245,-70.88225
Ware Pond,23713,41025,7500,8.582,10.1909507,10.96651557,9.913155421,42.48245,-70.88225
Ware Pond,23713,41025,8500,7.254,8.614671753,9.260244117,8.37630529,42.48245,-70.88225
Ware Pond,23713,41025,9500,5.755333333,7.09820828,7.904384804,6.919308806,42.48245,-70.88225
Ware Pond,23713,41025,10500,5.238,5.865939677,7.150376731,6.084772136,42.48245,-70.88225
West Side Pond,23714,41027,500,7.927666667,7.221555291,8.404010037,7.851077332,41.8545,-73.2566
West Side Pond,23714,41027,1500,8.365,7.900341235,9.105287339,8.456876191,41.8545,-73.2566
West Side Pond,23714,41027,2500,7.794,7.439863984,8.813186462,8.015683482,41.8545,-73.2566
West Side Pond,23714,41027,3500,8.8345,8.948023448,9.973271123,9.251931524,41.8545,-73.2566
West Side Pond,23714,41027,4500,8.8176,8.633966432,9.469272219,8.973612884,41.8545,-73.2566
West Side Pond,23714,41027,5500,8.527333333,9.444490925,10.88152111,9.61778179,41.8545,-73.2566
West Side Pond,23714,41027,6500,7.122,8.654798869,10.66179616,8.81286501,41.8545,-73.2566
West Side Pond,23714,41027,7500,6.692666667,7.773407046,10.24869999,8.2382579,41.8545,-73.2566
West Side Pond,23714,41027,8500,6.994,7.961691053,9.851940556,8.269210536,41.8545,-73.2566
West Side Pond,23714,41027,9500,6.205333333,7.791965748,9.569714072,7.855671051,41.8545,-73.2566
West Side Pond,23714,41027,10500,5.388,5.762737045,7.351744288,6.167493778,41.8545,-73.2566
West Side Pond,23714,41027,11500,4.235,2.781346203,4.291843397,3.769396533,41.8545,-73.2566
West Side Pond,23714,41027,12500,1.108,0.474256181,2.100032943,1.227429708,41.8545,-73.2566
Bonnet Lake,NA,NA,8500,10.87,11.13860409,10.71467128,10.90775845,40.66737,-82.13957
Bonnet Lake,NA,NA,9500,9.110666667,11.36556566,11.55520255,10.67714496,40.66737,-82.13957
Bonnet Lake,NA,NA,10500,9.027866667,10.82345308,10.95253476,10.2679515,40.66737,-82.13957
Bonnet Lake,NA,NA,11500,7.1285,8.908949525,9.494120197,8.510523241,40.66737,-82.13957
Bonnet Lake,NA,NA,12500,4.149555556,2.952678173,4.142796489,3.748343406,40.66737,-82.13957
Bonnet Lake,NA,NA,13500,5.31175,3.749054444,4.571438558,4.544081001,40.66737,-82.13957
Bonnet Lake,NA,NA,14500,1.552666667,2.82902629,3.753814046,2.711835667,40.66737,-82.13957
Bonnet Lake,NA,NA,15500,-3.442,-3.843007988,-2.833758075,-3.372922021,40.66737,-82.13957
Bonnet Lake,NA,NA,16500,-3.2304,-4.386662031,-3.12543484,-3.58083229,40.66737,-82.13957
Bonnet Lake,NA,NA,17500,-2.7226,-4.17296736,-2.894196064,-3.263254475,40.66737,-82.13957
Bonnet Lake,NA,NA,18500,-2.82,-4.531173805,-2.758051047,-3.369741617,40.66737,-82.13957
Cupola Pond,NA,NA,11500,9.23325,10.40527616,10.62732362,10.0886166,36.799197,-91.090036
Cupola Pond,NA,NA,12500,5.555833333,5.274534854,5.619219975,5.483196054,36.799197,-91.090036
Cupola Pond,NA,NA,13500,-2.145,1.345213757,1.854930114,0.351714624,36.799197,-91.090036
Cupola Pond,NA,NA,14500,0.856,1.126742084,1.474330192,1.152357425,36.799197,-91.090036
Cupola Pond,NA,NA,15500,-2.1652,-0.912626537,-0.194909448,-1.090911995,36.799197,-91.090036
Cupola Pond,NA,NA,16500,-1.818363636,-1.776511473,-0.96900004,-1.521291716,36.799197,-91.090036
Cupola Pond,NA,NA,17500,-1.64,-1.281795512,-0.391199935,-1.104331816,36.799197,-91.090036
Cupola Pond,NA,NA,18500,-0.433272727,-0.59916014,0.441609362,-0.196941169,36.799197,-91.090036
Cupola Pond,NA,NA,19500,-0.941733333,-0.283388441,0.674346486,-0.183591763,36.799197,-91.090036
Sheelar Lake,NA,NA,10500,19.019,19.95069693,17.61480581,18.86150091,29.839209,-81.958343
Sheelar Lake,NA,NA,11500,19.51633333,24.00695009,20.53939538,21.35422627,29.839209,-81.958343
Sheelar Lake,NA,NA,12500,19.18933333,22.23647042,19.39714391,20.27431589,29.839209,-81.958343
Sheelar Lake,NA,NA,13500,17.31476923,20.50921838,18.58280509,18.80226423,29.839209,-81.958343
Sheelar Lake,NA,NA,14500,16.17414286,16.07144116,16.35430213,16.19996205,29.839209,-81.958343
Sheelar Lake,NA,NA,15500,15.81944444,15.55264936,15.94603409,15.7727093,29.839209,-81.958343
Sheelar Lake,NA,NA,16500,14.01272727,13.88073643,14.83171036,14.24172469,29.839209,-81.958343
Sheelar Lake,NA,NA,17500,15.8166,12.95024391,13.95374134,14.24019508,29.839209,-81.958343
Sheelar Lake,NA,NA,18500,15.49925,13.84202453,13.62246382,14.32124612,29.839209,-81.958343
Lake Annie,1597,NA,500,22.08571429,26.76216429,22.40187551,23.74991803,27.20731,-81.350875
Lake Annie,1597,NA,1500,22.27433333,26.14486571,22.20467229,23.54129044,27.20731,-81.350875
Lake Annie,1597,NA,2500,22.406,25.76469547,22.0209287,23.39720806,27.20731,-81.350875
Lake Annie,1597,NA,3500,22.2856,24.89563426,21.47899456,22.88674294,27.20731,-81.350875
Lake Annie,1597,NA,4500,21.874,24.09243195,21.12421283,22.36354826,27.20731,-81.350875
Lake Annie,1597,NA,5500,21.885,23.0413889,20.08670902,21.67103264,27.20731,-81.350875
Lake Annie,1597,NA,6500,19.967,17.26204948,15.0859303,17.43832659,27.20731,-81.350875
Lake Annie,1597,NA,7500,18.128,16.28127082,14.70453385,16.37126822,27.20731,-81.350875
Lake Annie,1597,NA,8500,18.49533333,17.31593991,15.34094886,17.0507407,27.20731,-81.350875
Lake Annie,1597,NA,9500,16.9785,15.24176029,13.86611973,15.36212667,27.20731,-81.350875
Lake Annie,1597,NA,10500,17.446,16.1672105,14.68487167,16.09936073,27.20731,-81.350875
Lake Annie,1597,NA,11500,19.0225,19.81710465,17.7140638,18.85122282,27.20731,-81.350875
Lake Annie,1597,NA,12500,19.91527273,19.2568624,17.99088881,19.05434131,27.20731,-81.350875
Lake Annie,1597,NA,13500,17.38225,18.36222057,17.06417662,17.6028824,27.20731,-81.350875
NA,NA,NA,9500,7.318968893,7.318968893,7.318968893,7.318968893,40.66737,-82.13957
NA,NA,NA,10500,6.977786336,6.977786336,6.977786336,6.977786336,40.66737,-82.13957
NA,NA,NA,11500,6.466072135,6.466072135,6.466072135,6.466072135,40.66737,-82.13957
NA,NA,NA,12500,4.858487217,4.858487217,4.858487217,4.858487217,40.66737,-82.13957
NA,NA,NA,13500,5.948340124,5.948340124,5.948340124,5.948340124,40.66737,-82.13957
NA,NA,NA,14500,5.974732839,5.974732839,5.974732839,5.974732839,40.66737,-82.13957
NA,NA,NA,15500,2.941038584,2.941038584,2.941038584,2.941038584,40.66737,-82.13957
NA,NA,NA,16500,1.706901258,1.706901258,1.706901258,1.706901258,40.66737,-82.13957
NA,NA,NA,17500,2.152378567,2.152378567,2.152378567,2.152378567,40.66737,-82.13957
NA,NA,NA,18500,4.90275225,4.90275225,4.90275225,4.90275225,40.66737,-82.13957
NA,NA,NA,5500,9.987327803,9.987327803,9.987327803,11.06770096,40.354335,-83.812515
NA,NA,NA,8500,8.873078212,8.873078212,8.873078212,10.38618158,40.354335,-83.812515
NA,NA,NA,9500,7.799820111,7.799820111,7.799820111,9.691488555,40.354335,-83.812515
NA,NA,NA,10500,6.337015907,6.337015907,6.337015907,8.777666817,40.354335,-83.812515
NA,NA,NA,11500,4.124390461,4.124390461,4.124390461,7.37333772,40.354335,-83.812515
NA,NA,NA,12500,3.835394417,3.835394417,3.835394417,7.197071233,40.354335,-83.812515
NA,NA,NA,13500,4.726051404,4.726051404,4.726051404,7.772945246,40.354335,-83.812515
NA,NA,NA,14500,1.777556361,1.777556361,1.777556361,5.962581421,40.354335,-83.812515
NA,NA,NA,15500,-0.35994733,-0.35994733,-0.35994733,4.599791473,40.354335,-83.812515
NA,NA,NA,16500,-1.383611741,-1.383611741,-1.383611741,4.00000695,40.354335,-83.812515
NA,NA,NA,17500,-1.73259493,-1.73259493,-1.73259493,3.79069019,40.354335,-83.812515
NA,NA,NA,3500,16.92776045,16.92776045,16.92776045,16.92776045,34.16759,-80.77616
NA,NA,NA,4500,17.28643302,17.28643302,17.28643302,17.28643302,34.16759,-80.77616
NA,NA,NA,5500,16.34486629,16.34486629,16.34486629,16.34486629,34.16759,-80.77616
NA,NA,NA,6500,17.82628233,17.82628233,17.82628233,17.82628233,34.16759,-80.77616
NA,NA,NA,7500,17.86561983,17.86561983,17.86561983,17.86561983,34.16759,-80.77616
NA,NA,NA,8500,15.88435255,15.88435255,15.88435255,15.88435255,34.16759,-80.77616
NA,NA,NA,9500,17.79870423,17.79870423,17.79870423,17.79870423,34.16759,-80.77616
NA,NA,NA,10500,18.81670612,18.81670612,18.81670612,18.81670612,34.16759,-80.77616
NA,NA,NA,11500,20.11159939,20.11159939,20.11159939,20.11159939,34.16759,-80.77616
NA,NA,NA,12500,20.06613004,20.06613004,20.06613004,20.06613004,34.16759,-80.77616
NA,NA,NA,13500,18.87497142,18.87497142,18.87497142,18.87497142,34.16759,-80.77616
NA,NA,NA,14500,15.07166234,15.07166234,15.07166234,15.07166234,34.16759,-80.77616
NA,NA,NA,15500,15.96189949,15.96189949,15.96189949,15.96189949,34.16759,-80.77616
NA,NA,NA,16500,17.40529698,17.40529698,17.40529698,17.40529698,34.16759,-80.77616
NA,NA,NA,17500,16.49696613,16.49696613,16.49696613,16.49696613,34.16759,-80.77616
NA,NA,NA,18500,15.67210118,15.67210118,15.67210118,15.67210118,34.16759,-80.77616
NA,NA,NA,19500,13.17551718,13.17551718,13.17551718,13.17551718,34.16759,-80.77616
NA,NA,NA,500,15.42948654,15.42948654,15.42948654,15.42948654,36.799197,-91.090036
NA,NA,NA,1500,15.38800211,15.38800211,15.38800211,15.38800211,36.799197,-91.090036
NA,NA,NA,4500,16.67706742,16.67706742,16.67706742,16.67706742,36.799197,-91.090036
NA,NA,NA,8500,14.09091554,14.09091554,14.09091554,14.09091554,36.799197,-91.090036
NA,NA,NA,9500,14.6653398,14.6653398,14.6653398,14.6653398,36.799197,-91.090036
NA,NA,NA,10500,15.20062418,15.20062418,15.20062418,15.20062418,36.799197,-91.090036
NA,NA,NA,11500,14.4925569,14.4925569,14.4925569,14.4925569,36.799197,-91.090036
NA,NA,NA,12500,12.00699895,12.00699895,12.00699895,12.00699895,36.799197,-91.090036
NA,NA,NA,13500,10.71512568,10.71512568,10.71512568,10.71512568,36.799197,-91.090036
NA,NA,NA,14500,9.853507447,9.853507447,9.853507447,9.853507447,36.799197,-91.090036
NA,NA,NA,15500,8.211709691,8.211709691,8.211709691,8.211709691,36.799197,-91.090036
NA,NA,NA,16500,7.59243334,7.59243334,7.59243334,7.59243334,36.799197,-91.090036
NA,NA,NA,17500,8.664815306,8.664815306,8.664815306,8.664815306,36.799197,-91.090036
NA,NA,NA,18500,7.104691451,7.104691451,7.104691451,7.104691451,36.799197,-91.090036
NA,NA,NA,19500,7.226457841,7.226457841,7.226457841,7.226457841,36.799197,-91.090036
NA,NA,NA,8500,18.29762062,18.29762062,18.29762062,18.29762062,29.839209,-81.958343
NA,NA,NA,9500,18.12305622,18.12305622,18.12305622,18.12305622,29.839209,-81.958343
NA,NA,NA,10500,18.50070117,18.50070117,18.50070117,18.50070117,29.839209,-81.958343
NA,NA,NA,11500,17.22619661,17.22619661,17.22619661,17.22619661,29.839209,-81.958343
NA,NA,NA,12500,15.75215337,15.75215337,15.75215337,15.75215337,29.839209,-81.958343
NA,NA,NA,13500,16.50299686,16.50299686,16.50299686,16.50299686,29.839209,-81.958343
NA,NA,NA,14500,16.84447671,16.84447671,16.84447671,16.84447671,29.839209,-81.958343
NA,NA,NA,15500,16.3130677,16.3130677,16.3130677,16.3130677,29.839209,-81.958343
NA,NA,NA,16500,14.73377892,14.73377892,14.73377892,14.73377892,29.839209,-81.958343
NA,NA,NA,17500,11.83818673,11.83818673,11.83818673,11.83818673,29.839209,-81.958343
NA,NA,NA,18500,14.41923432,14.41923432,14.41923432,14.41923432,29.839209,-81.958343
